workout_name,relation,exercise
best-full-body-workout-routine-for-women_6,INCLUDES,landmine rdl
12-week-fat-annihilation-workout_2,INCLUDES,landmine rdl
john-cena-workout-routine_2,INCLUDES,squatting cable curl
15-min-post-workout-fat-burning-cardio-circuit_0,INCLUDES,incline push ups
30-day-military-athlete-workout-program_0,INCLUDES,incline push ups
4-week-beginner-workout-for-women_2,INCLUDES,incline push ups
marc-megna-football-training-program-meal-plan_5,INCLUDES,incline push ups
6-week-navy-seal-workout-routine_5,INCLUDES,incline push ups
tactical-tabata_5,INCLUDES,incline push ups
15-min-post-workout-fat-burning-cardio-circuit_0,INCLUDES,dumbbell step up
frankoman-dumbbell-only-split.html_2,INCLUDES,dumbbell step up
the-best-upper-body-workout-routine_1,INCLUDES,dumbbell step up
myers-glute-workout_2,INCLUDES,dumbbell step up
3-day-full-body-workout-for-tall-girls_0,INCLUDES,dumbbell step up
muscle-and-strength-womens-workout_0,INCLUDES,dumbbell step up
dumbbell-only-home-or-gym-fullbody-workout.html_1,INCLUDES,dumbbell step up
chadwick-boseman-workout-program_2,INCLUDES,dumbbell step up
3-day-full-body-dumbbell-workout_2,INCLUDES,dumbbell step up
15-min-post-workout-fat-burning-cardio-circuit_2,INCLUDES,standing overhead medicine ball slam
dougs-mass-building-routine-for-ectomorphs.html_0,INCLUDES,smith machine bench press
dougs-mass-building-routine-for-ectomorphs.html_3,INCLUDES,smith machine calf raise
shaun--s-3-day-muscle-building-split.html_1,INCLUDES,smith machine calf raise
m-f-workout-routine_2,INCLUDES,smith machine calf raise
2-day-intense-workout.html_1,INCLUDES,smith machine calf raise
shaun--s-3-day-muscle-building-split.html_2,INCLUDES,reverse one-arm cable tricep extension
guns-of-glory-workout_0,INCLUDES,reverse one-arm cable tricep extension
advanced-bodybuilder-workout.html_0,INCLUDES,barbell front raise
best-shoulder-workout-youve-never-tried_0,INCLUDES,barbell front raise
4-week-shoulder-shocker-workout_3,INCLUDES,barbell front raise
4-day-power-muscle-burn-workout-split.html_2,INCLUDES,barbell front raise
conjugate-system-beginner-powerlifting-workout-phase-2_15,INCLUDES,barbell front raise
3-day-total-body-sculpting-workout_2,INCLUDES,barbell front raise
power-muscle-burn-5-day-powerbuilding-split.html_3,INCLUDES,barbell front raise
return-to-ripped_0,INCLUDES,barbell front raise
summer-burn-12-week-fat-melting-workout_3,INCLUDES,barbell front raise
advanced-bodybuilder-workout.html_0,INCLUDES,seated bent over dumbbell reverse fly
dumbbell-barbell-mass-workout.html_0,INCLUDES,seated bent over dumbbell reverse fly
4-week-shoulder-shocker-workout_2,INCLUDES,seated bent over dumbbell reverse fly
deltoid-destruction-workout_0,INCLUDES,seated bent over dumbbell reverse fly
10-week-mass-building-program.html_2,INCLUDES,seated bent over dumbbell reverse fly
25-doug--s-super-shredding-routine.html_0,INCLUDES,seated bent over dumbbell reverse fly
23-doug--s-mega-cutting-routine.html_0,INCLUDES,seated bent over dumbbell reverse fly
24-doug---s-5-day-high-definition-routine.html_4,INCLUDES,seated bent over dumbbell reverse fly
26-doug--s-6-day-cutting-routine.html_5,INCLUDES,seated bent over dumbbell reverse fly
advanced-bodybuilder-workout.html_0,INCLUDES,decline sit up
gain-mass-fast-20-week-program_4,INCLUDES,decline sit up
dumbbell-barbell-mass-workout.html_2,INCLUDES,decline sit up
himl-4-maximum-muscle-building-workout-system.html_6,INCLUDES,decline sit up
himl-4-maximum-muscle-building-workout-system.html_14,INCLUDES,decline sit up
12-week-total-transformation-workout_5,INCLUDES,decline sit up
michael-b-jordan-workout-program_1,INCLUDES,decline sit up
5-day-muscle-and-strength-building-workout-split_5,INCLUDES,decline sit up
m-f-workout-routine_3,INCLUDES,decline sit up
conjugate-system-beginner-powerlifting-workout-phase-1_6,INCLUDES,decline sit up
12-week-military-workout-program_4,INCLUDES,decline sit up
spring-cleaning-12-weeks-to-shredded_8,INCLUDES,decline sit up
3-day-whole-body-toning-workout.html_1,INCLUDES,decline sit up
8-week-spring-shred-program_0,INCLUDES,decline sit up
advanced-bodybuilder-workout.html_1,INCLUDES,barbell preacher curl
dumbbell-barbell-mass-workout.html_3,INCLUDES,barbell preacher curl
guns-a-blazing-workout_0,INCLUDES,barbell preacher curl
4-week-arm-ageddon-blast-arm-workout_0,INCLUDES,barbell preacher curl
4-week-arm-ageddon-blast-arm-workout_1,INCLUDES,barbell preacher curl
the-ultimate-bro-split_4,INCLUDES,barbell preacher curl
6-week-workout-program-to-build-lean-muscle_1,INCLUDES,barbell preacher curl
12-week-push-pull-legs-for-women_4,INCLUDES,barbell preacher curl
2-day-intense-workout.html_0,INCLUDES,barbell preacher curl
mission-aesthetics-10-week-fat-loss-workout_3,INCLUDES,barbell preacher curl
fat-loss-inferno-5-day-workout_1,INCLUDES,barbell preacher curl
25-doug--s-super-shredding-routine.html_1,INCLUDES,barbell preacher curl
creed-workout-program_5,INCLUDES,barbell preacher curl
26-doug--s-6-day-cutting-routine.html_4,INCLUDES,barbell preacher curl
advanced-bodybuilder-workout.html_1,INCLUDES,seated barbell wrist curl
12-week-beginners-training-routine.html_0,INCLUDES,seated barbell wrist curl
12-week-beginners-training-routine.html_1,INCLUDES,seated barbell wrist curl
12-week-beginners-training-routine.html_2,INCLUDES,seated barbell wrist curl
4-day-maximum-mass-workout_3,INCLUDES,seated barbell wrist curl
10-week-mass-building-program.html_2,INCLUDES,seated barbell wrist curl
summer-burn-12-week-fat-melting-workout_0,INCLUDES,seated barbell wrist curl
advanced-bodybuilder-workout.html_3,INCLUDES,decline abdominal reach
6-day-push-pull-legs-planet-fitness-workout_2,INCLUDES,smith machine front squat
6-day-push-pull-legs-planet-fitness-workout_2,INCLUDES,bodyweight hip thrust
the-best-upper-body-workout-routine_1,INCLUDES,bodyweight hip thrust
a-b-2-day-workout-for-busy-people_1,INCLUDES,bodyweight hip thrust
advanced-bodybuilder-workout.html_4,INCLUDES,exercise ball crunch
4-day-advanced-upper-lower-workout-program-to-build-mass_1,INCLUDES,exercise ball crunch
4-day-upper-lower-workout-for-tall-girls_2,INCLUDES,exercise ball crunch
12-week-ab-workout-for-ab-definition-and-core-strength_0,INCLUDES,exercise ball crunch
womens-fitness-trainer-6-week-fat-loss-workout_0,INCLUDES,exercise ball crunch
3-ab-workouts-build-8-pack_0,INCLUDES,exercise ball crunch
best-full-body-workout-routine-for-women_5,INCLUDES,exercise ball crunch
8-week-fat-incinerator-workout_0,INCLUDES,exercise ball crunch
gain-mass-fast-20-week-program_3,INCLUDES,alternate seated arnold press
12-week-beginners-training-routine.html_3,INCLUDES,smith machine squat
4-week-absolute-leg-carnage-workout_2,INCLUDES,smith machine squat
4-week-leg-lashing-blast-workout-program_3,INCLUDES,smith machine squat
3-day-whole-body-toning-workout.html_1,INCLUDES,smith machine squat
elite-shoulders-3-week-shoulder-workout_0,INCLUDES,alternate seated bent over dumbbell reverse fly
elite-shoulders-3-week-shoulder-workout_2,INCLUDES,one arm cable reverse fly
4-week-shoulder-shocker-workout_0,INCLUDES,one arm cable reverse fly
4-week-v-taper-building-workout_2,INCLUDES,one arm cable reverse fly
frankoman-dumbbell-only-split.html_1,INCLUDES,hammer curl across the body aka pinwheel curls
himl-4-maximum-muscle-building-workout-system.html_3,INCLUDES,hammer curl across the body aka pinwheel curls
bigger-better-arms-workout-30-days_0,INCLUDES,hammer curl across the body aka pinwheel curls
4-day-power-muscle-burn-workout-split.html_0,INCLUDES,hammer curl across the body aka pinwheel curls
5-day-dumbbell-only-workout-split_4,INCLUDES,hammer curl across the body aka pinwheel curls
power-muscle-burn-5-day-powerbuilding-split.html_3,INCLUDES,hammer curl across the body aka pinwheel curls
frankoman-dumbbell-only-split.html_2,INCLUDES,dumbbell squat
6-day-dumbbell-only-workout_2,INCLUDES,dumbbell squat
5-day-dumbbell-only-workout-split_3,INCLUDES,dumbbell squat
3-day-total-body-sculpting-workout_2,INCLUDES,dumbbell squat
scarlett-johansson-workout-program_3,INCLUDES,dumbbell squat
scarlett-johansson-workout-program_3,INCLUDES,dumbbell squat
scarlett-johansson-workout-program_3,INCLUDES,dumbbell squat
dumbbell-only-home-or-gym-fullbody-workout.html_0,INCLUDES,dumbbell squat
12-week-fat-annihilation-workout_2,INCLUDES,dumbbell squat
3-day-full-body-dumbbell-workout_0,INCLUDES,dumbbell squat
frankoman-dumbbell-only-split.html_2,INCLUDES,seated dumbbell calf raise
6-day-dumbbell-only-workout_2,INCLUDES,seated dumbbell calf raise
6-day-dumbbell-only-workout_5,INCLUDES,seated dumbbell calf raise
5-day-dumbbell-only-workout-split_1,INCLUDES,seated dumbbell calf raise
5-day-dumbbell-only-workout-split_3,INCLUDES,seated dumbbell calf raise
5-day-womens-dumbbell-only-workout_1,INCLUDES,seated dumbbell calf raise
6-week-summer-workout-challenge_1,INCLUDES,seated dumbbell calf raise
single-pair-dumbbell-bodyweight-workout_1,INCLUDES,seated dumbbell calf raise
best-shoulder-workout-youve-never-tried_0,INCLUDES,one arm dumbbell lateral raise
12-week-total-transformation-workout_0,INCLUDES,one arm dumbbell lateral raise
5-day-womens-dumbbell-only-workout_0,INCLUDES,one arm dumbbell lateral raise
fat-loss-inferno-5-day-workout_2,INCLUDES,one arm dumbbell lateral raise
spring-cleaning-12-weeks-to-shredded_3,INCLUDES,one arm dumbbell lateral raise
single-pair-dumbbell-bodyweight-workout_2,INCLUDES,one arm dumbbell lateral raise
4-week-shoulder-shocker-workout_1,INCLUDES,cable upright row
4-week-v-taper-building-workout_0,INCLUDES,cable upright row
4-week-v-taper-building-workout_2,INCLUDES,cable upright row
the-next-step-6-week-intermediate-workout-program_3,INCLUDES,cable upright row
2-day-intense-workout.html_1,INCLUDES,cable upright row
spring-cleaning-12-weeks-to-shredded_3,INCLUDES,cable upright row
4-week-shoulder-shocker-workout_2,INCLUDES,cable front raise (bilateral)
4-week-absolute-leg-carnage-workout_1,INCLUDES,weighted hyperextension
4-week-absolute-leg-carnage-workout_3,INCLUDES,weighted hyperextension
4-week-hamstring-helper-workout_0,INCLUDES,weighted hyperextension
8-week-back-blast-workout_0,INCLUDES,weighted hyperextension
the-best-upper-body-workout-routine_5,INCLUDES,weighted hyperextension
the-best-upper-body-workout-routine_9,INCLUDES,weighted hyperextension
12-week-ab-workout-for-ab-definition-and-core-strength_1,INCLUDES,weighted hyperextension
summer-burn-12-week-fat-melting-workout_2,INCLUDES,weighted hyperextension
4-week-absolute-leg-carnage-workout_1,INCLUDES,hip adduction machine
4-week-leg-lashing-blast-workout-program_2,INCLUDES,hip adduction machine
8-week-wheels-workout_0,INCLUDES,hip adduction machine
5-day-muscle-and-strength-building-workout-split_4,INCLUDES,hip adduction machine
in-season-workout-routine-for-basketball-players_1,INCLUDES,hip adduction machine
best-full-body-workout-routine-for-women_7,INCLUDES,hip adduction machine
brandon-hendrickson-workout_1,INCLUDES,hip adduction machine
summer-burn-12-week-fat-melting-workout_1,INCLUDES,hip adduction machine
4-week-leg-lashing-blast-workout-program_2,INCLUDES,plie squat
dumbbell-only-upper-lower-workout-routine_1,INCLUDES,plie squat
4-day-at-home-womens-workout_3,INCLUDES,plie squat
brie-larson-workout-routine_1,INCLUDES,plie squat
3-day-full-body-workout-for-tall-girls_1,INCLUDES,plie squat
best-full-body-workout-routine-for-women_6,INCLUDES,plie squat
4-week-leg-lashing-blast-workout-program_3,INCLUDES,smith machine leg press
4-week-leg-lashing-blast-workout-program_3,INCLUDES,smith machine stiff leg deadlift
4-week-hamstring-helper-workout_0,INCLUDES,single leg curl
8-week-wheels-workout_0,INCLUDES,single leg curl
himl-4-maximum-muscle-building-workout-system.html_13,INCLUDES,single leg curl
power-physique-8-week-program_0,INCLUDES,single leg curl
spring-cleaning-12-weeks-to-shredded_2,INCLUDES,single leg curl
8-week-wheels-workout_0,INCLUDES,hip abduction machine
the-best-upper-body-workout-routine_9,INCLUDES,hip abduction machine
5-day-muscle-and-strength-building-workout-split_4,INCLUDES,hip abduction machine
5-day-workout-routine-for-women_4,INCLUDES,hip abduction machine
8-week-beginner-workout-for-women_0,INCLUDES,hip abduction machine
best-full-body-workout-routine-for-women_7,INCLUDES,hip abduction machine
serious-biceps-triceps-muscle-routine_0,INCLUDES,alternate bent-over dumbbell kickback
himl-4-maximum-muscle-building-workout-system.html_5,INCLUDES,wide stance 45 degree leg press
brandon-hendrickson-workout_1,INCLUDES,wide stance 45 degree leg press
body-fat-blaster-8-week-workout_3,INCLUDES,wide stance 45 degree leg press
himl-4-maximum-muscle-building-workout-system.html_5,INCLUDES,reverse hack squat
fat-loss-inferno-5-day-workout_3,INCLUDES,reverse hack squat
intense-super-shred-40-minute-fat-blast_3,INCLUDES,reverse hack squat
muscle-and-strength-womens-fat-loss-workout_4,INCLUDES,reverse hack squat
himl-4-maximum-muscle-building-workout-system.html_6,INCLUDES,weight plate front raise
12-week-push-pull-legs-for-women_3,INCLUDES,weight plate front raise
8-week-spring-shred-program_2,INCLUDES,weight plate front raise
himl-4-maximum-muscle-building-workout-system.html_6,INCLUDES,lying bench leg raise
himl-4-maximum-muscle-building-workout-system.html_14,INCLUDES,lying bench leg raise
himl-4-maximum-muscle-building-workout-system.html_8,INCLUDES,barbell drag curl
zac-efron-workout_0,INCLUDES,barbell drag curl
himl-4-maximum-muscle-building-workout-system.html_9,INCLUDES,hack squat calf raise
himl-4-maximum-muscle-building-workout-system.html_11,INCLUDES,behind-the-back barbell shrug
himl-4-maximum-muscle-building-workout-system.html_11,INCLUDES,reverse grip preacher curl
himl-4-maximum-muscle-building-workout-system.html_12,INCLUDES,cable preacher curl
4-day-power-muscle-burn-workout-split.html_0,INCLUDES,cable preacher curl
power-muscle-burn-5-day-powerbuilding-split.html_3,INCLUDES,cable preacher curl
himl-4-maximum-muscle-building-workout-system.html_13,INCLUDES,one-leg seated calf raise
himl-4-maximum-muscle-building-workout-system.html_15,INCLUDES,incline bench cable row
himl-4-maximum-muscle-building-workout-system.html_15,INCLUDES,zottman curl
6-day-dumbbell-only-workout_1,INCLUDES,zottman curl
5-day-womens-dumbbell-only-workout_4,INCLUDES,zottman curl
3-day-full-body-dumbbell-workout_2,INCLUDES,zottman curl
30-day-military-athlete-workout-program_1,INCLUDES,seated dumbbell front raise
deltoid-destruction-workout_0,INCLUDES,seated dumbbell front raise
30-day-military-athlete-workout-program_1,INCLUDES,dumbbell wall squat
intense-super-shred-40-minute-fat-blast_1,INCLUDES,dumbbell wall squat
23-doug--s-mega-cutting-routine.html_3,INCLUDES,dumbbell wall squat
30-day-military-athlete-workout-program_1,INCLUDES,bodyweight wall squat
30-day-military-athlete-workout-program_1,INCLUDES,standing arnold press
the-ultimate-bro-split_2,INCLUDES,standing arnold press
3-day-total-body-sculpting-workout_2,INCLUDES,standing arnold press
single-pair-dumbbell-bodyweight-workout_3,INCLUDES,standing arnold press
30-day-military-athlete-workout-program_4,INCLUDES,barbell thruster
4-week-v-taper-building-workout_0,INCLUDES,smith machine shoulder press behind neck
4-week-v-taper-building-workout_2,INCLUDES,reverse grip smith machine bent-over row
8-week-back-blast-workout_0,INCLUDES,resistance band assisted pull up (from foot)
8-week-back-blast-workout_0,INCLUDES,resistance band assisted pull up (from foot)
the-best-upper-body-workout-routine_4,INCLUDES,resistance band assisted pull up (from foot)
womens-fitness-trainer-6-week-strength-workout_1,INCLUDES,resistance band assisted pull up (from foot)
2-day-intense-workout.html_0,INCLUDES,resistance band assisted pull up (from foot)
triple-header-tricep-workout_0,INCLUDES,cable tricep kickback
triple-header-tricep-workout_2,INCLUDES,kneeling overhead tricep extension over flat bench
4-week-arm-ageddon-blast-arm-workout_0,INCLUDES,one-arm seated overhead tricep extension
4-week-arm-ageddon-blast-arm-workout_1,INCLUDES,incline dumbbell tricep extension
marc-megna-football-training-program-meal-plan_7,INCLUDES,incline dumbbell tricep extension
4-week-arm-ageddon-blast-arm-workout_3,INCLUDES,standing cable reverse curl
4-week-arm-ageddon-blast-arm-workout_3,INCLUDES,smith machine close grip bench press
5-day-push-pull-legs-workout-program-cycle_2,INCLUDES,chest supported dumbbell row with isohold
8-week-pec-pounder_1,INCLUDES,standing low to high cable fly
8-week-pec-pounder_2,INCLUDES,standing high to low cable fly
the-next-step-6-week-intermediate-workout-program_3,INCLUDES,dumbbell reverse fly on incline bench
4-day-advanced-upper-lower-workout-program-to-build-mass_1,INCLUDES,band assisted nordic hamstring curl
4-day-barbell-only-workout_3,INCLUDES,band assisted nordic hamstring curl
12-week-total-transformation-workout_1,INCLUDES,pendlay row
conjugate-system-beginner-powerlifting-workout-phase-2_4,INCLUDES,pendlay row
power-physique-8-week-program_2,INCLUDES,pendlay row
power-physique-8-week-program_2,INCLUDES,pendlay row
6-week-summer-workout-challenge_0,INCLUDES,pendlay row
12-week-total-transformation-workout_1,INCLUDES,close grip pull up
the-best-upper-body-workout-routine_0,INCLUDES,eccentric only pull up
the-best-upper-body-workout-routine_0,INCLUDES,half kneeling landmine press
the-best-upper-body-workout-routine_2,INCLUDES,eccentric only dip
12-week-push-pull-legs-for-women_0,INCLUDES,eccentric only dip
